tanggal,komoditi,harga
2018-08-06,ikan teri asin,103460.0
2018-02-26,ikan teri asin,107160.0
2018-02-23,ikan teri asin,103500.0
2018-02-22,ikan teri asin,101960.0
2018-02-21,ikan teri asin,110410.0
2018-03-09,ikan teri asin,117840.0
2018-03-08,ikan teri asin,105340.0
2018-03-07,ikan teri asin,110600.0
2018-02-20,ikan teri asin,112000.0
2018-01-26,ikan teri asin,107000.0
2018-02-19,ikan teri asin,108000.0
2018-03-06,ikan teri asin,110600.0
2018-03-05,ikan teri asin,111600.0
2018-03-02,ikan teri asin,107000.0
2018-03-01,ikan teri asin,106000.0
2018-01-19,ikan teri asin,108800.0
2018-06-29,ikan teri asin,103000.0
2018-06-28,ikan teri asin,106000.0
2018-06-26,ikan teri asin,107000.0
2018-06-25,ikan teri asin,105000.0
2018-10-23,ikan teri asin,111000.0
2018-08-07,ikan teri asin,103460.0
2018-07-24,ikan teri asin,107000.0
2018-08-09,ikan teri asin,106000.0
2018-05-22,ikan teri asin,108340.0
2018-05-21,ikan teri asin,108840.0
2018-01-02,ikan teri asin,109400.0
2018-05-18,ikan teri asin,111000.0
2018-12-03,ikan teri asin,120660.0
2018-12-04,ikan teri asin,121660.0
2018-12-05,ikan teri asin,115800.0
2018-12-06,ikan teri asin,115800.0
2018-12-07,ikan teri asin,114500.0
2018-12-10,ikan teri asin,116800.0
2018-12-11,ikan teri asin,119800.0
2018-12-12,ikan teri asin,120740.0
2018-12-13,ikan teri asin,119740.0
2018-12-14,ikan teri asin,113740.0
2018-12-17,ikan teri asin,114360.0
2018-12-18,ikan teri asin,110260.0
2018-12-19,ikan teri asin,110260.0
2018-05-11,ikan teri asin,106340.0
2018-05-14,ikan teri asin,110660.0
2018-05-15,ikan teri asin,109660.0
2018-05-16,ikan teri asin,101660.0
2018-05-17,ikan teri asin,106360.0
2018-01-10,ikan teri asin,100660.0
2018-05-23,ikan teri asin,99340.0
2018-12-31,ikan teri asin,111800.0
2018-12-28,ikan teri asin,111800.0
2018-01-08,ikan teri asin,102000.0
2018-12-27,ikan teri asin,109800.0
2018-12-26,ikan teri asin,114600.0
2018-12-21,ikan teri asin,109600.0
2018-12-20,ikan teri asin,110600.0
2018-01-09,ikan teri asin,105200.0
2018-05-24,ikan teri asin,109500.0
2018-05-25,ikan teri asin,102000.0
2018-05-28,ikan teri asin,101000.0
2018-04-18,ikan teri asin,116000.0
2018-04-19,ikan teri asin,118000.0
2018-04-20,ikan teri asin,118000.0
2018-04-23,ikan teri asin,107000.0
2018-04-24,ikan teri asin,114800.0
2018-04-25,ikan teri asin,114800.0
2018-04-17,ikan teri asin,111000.0
2018-04-26,ikan teri asin,115660.0
2018-04-30,ikan teri asin,103500.0
2018-09-07,ikan teri asin,110000.0
2018-09-06,ikan teri asin,111000.0
2018-09-05,ikan teri asin,112000.0
2018-09-04,ikan teri asin,109000.0
2018-09-03,ikan teri asin,109000.0
2018-04-27,ikan teri asin,114000.0
2018-05-09,ikan teri asin,111840.0
2018-04-16,ikan teri asin,102840.0
2018-04-12,ikan teri asin,115040.0
2018-01-03,ikan teri asin,108400.0
2018-01-04,ikan teri asin,106000.0
2018-01-24,ikan teri asin,108000.0
2018-01-05,ikan teri asin,102000.0
2018-05-30,ikan teri asin,108000.0
2018-05-31,ikan teri asin,111000.0
2018-04-13,ikan teri asin,117500.0
2018-04-02,ikan teri asin,106340.0
2018-04-04,ikan teri asin,105140.0
2018-04-05,ikan teri asin,114340.0
2018-04-06,ikan teri asin,116340.0
2018-04-09,ikan teri asin,114340.0
2018-04-10,ikan teri asin,113340.0
2018-04-11,ikan teri asin,115340.0
2018-04-03,ikan teri asin,104340.0
2018-08-08,ikan teri asin,108000.0
2018-05-08,ikan teri asin,104000.0
2018-05-04,ikan teri asin,111500.0
2018-07-18,ikan teri asin,105000.0
2018-07-19,ikan teri asin,105500.0
2018-07-20,ikan teri asin,105000.0
2018-07-23,ikan teri asin,106000.0
2018-01-18,ikan teri asin,108040.0
2018-07-25,ikan teri asin,105000.0
2018-07-26,ikan teri asin,106660.0
2018-07-27,ikan teri asin,104660.0
2018-07-30,ikan teri asin,106660.0
2018-07-31,ikan teri asin,107660.0
2018-01-22,ikan teri asin,111000.0
2018-09-17,ikan teri asin,109500.0
2018-09-18,ikan teri asin,110500.0
2018-09-19,ikan teri asin,111000.0
2018-01-30,ikan teri asin,98260.0
2018-09-20,ikan teri asin,111000.0
2018-09-21,ikan teri asin,110500.0
2018-08-10,ikan teri asin,110500.0
2018-08-13,ikan teri asin,111000.0
2018-08-14,ikan teri asin,111000.0
2018-08-15,ikan teri asin,111000.0
2018-08-16,ikan teri asin,107000.0
2018-08-20,ikan teri asin,111250.0
2018-07-17,ikan teri asin,109000.0
2018-08-21,ikan teri asin,109000.0
2018-08-23,ikan teri asin,107000.0
2018-08-27,ikan teri asin,106000.0
2018-08-28,ikan teri asin,104000.0
2018-08-29,ikan teri asin,115000.0
2018-09-25,ikan teri asin,105000.0
2018-09-24,ikan teri asin,112000.0
2018-08-22,ikan teri asin,102500.0
2018-07-16,ikan teri asin,106000.0
2018-07-13,ikan teri asin,105000.0
2018-07-12,ikan teri asin,107000.0
2018-11-28,ikan teri asin,120660.0
2018-11-29,ikan teri asin,125660.0
2018-11-30,ikan teri asin,120660.0
2018-01-23,ikan teri asin,109000.0
2018-08-30,ikan teri asin,109000.0
2018-08-31,ikan teri asin,105000.0
2018-11-27,ikan teri asin,118660.0
2018-01-11,ikan teri asin,101660.0
2018-09-13,ikan teri asin,111000.0
2018-01-29,ikan teri asin,108000.0
2018-09-12,ikan teri asin,109000.0
2018-09-10,ikan teri asin,104500.0
2018-05-02,ikan teri asin,105000.0
2018-05-03,ikan teri asin,113000.0
2018-09-14,ikan teri asin,112000.0
2018-05-07,ikan teri asin,110000.0
2018-11-26,ikan teri asin,118660.0
2018-11-22,ikan teri asin,122660.0
2018-07-11,ikan teri asin,105000.0
2018-07-10,ikan teri asin,105000.0
2018-07-09,ikan teri asin,108250.0
2018-07-06,ikan teri asin,105000.0
2018-07-05,ikan teri asin,109000.0
2018-07-04,ikan teri asin,105300.0
2018-11-23,ikan teri asin,116660.0
2018-07-03,ikan teri asin,111000.0
2018-11-13,ikan teri asin,110500.0
2018-11-14,ikan teri asin,111500.0
2018-11-15,ikan teri asin,122340.0
2018-11-16,ikan teri asin,118040.0
2018-11-19,ikan teri asin,119340.0
2018-11-21,ikan teri asin,121340.0
2018-07-02,ikan teri asin,105500.0
2018-02-15,ikan teri asin,112000.0
2018-08-30,indomie rasa kari ayam,2440.0
2018-10-01,indomie rasa kari ayam,2440.0
2018-08-03,indomie rasa kari ayam,2440.0
2018-08-06,indomie rasa kari ayam,2440.0
2018-08-07,indomie rasa kari ayam,2440.0
2018-08-08,indomie rasa kari ayam,2440.0
2018-08-09,indomie rasa kari ayam,2440.0
2018-08-10,indomie rasa kari ayam,2440.0
2018-08-31,indomie rasa kari ayam,2440.0
2018-08-13,indomie rasa kari ayam,2440.0
2018-08-14,indomie rasa kari ayam,2440.0
2018-08-15,indomie rasa kari ayam,2440.0
2018-08-16,indomie rasa kari ayam,2380.0
2018-08-20,indomie rasa kari ayam,2425.0
2018-08-21,indomie rasa kari ayam,2380.0
2018-08-22,indomie rasa kari ayam,2440.0
2018-08-23,indomie rasa kari ayam,2440.0
2018-03-13,indomie rasa kari ayam,2320.0
2018-08-27,indomie rasa kari ayam,2440.0
2018-08-28,indomie rasa kari ayam,2440.0
2018-08-29,indomie rasa kari ayam,2440.0
2018-08-02,indomie rasa kari ayam,2440.0
2018-08-01,indomie rasa kari ayam,2440.0
2018-10-31,indomie rasa kari ayam,2440.0
2018-10-29,indomie rasa kari ayam,2440.0
2018-10-02,indomie rasa kari ayam,2440.0
2018-10-03,indomie rasa kari ayam,2440.0
2018-10-04,indomie rasa kari ayam,2440.0
2018-10-05,indomie rasa kari ayam,2440.0
2018-10-08,indomie rasa kari ayam,2440.0
2018-10-09,indomie rasa kari ayam,2440.0
2018-10-10,indomie rasa kari ayam,2440.0
2018-10-11,indomie rasa kari ayam,2440.0
2018-10-12,indomie rasa kari ayam,2440.0
2018-10-15,indomie rasa kari ayam,2440.0
2018-10-16,indomie rasa kari ayam,2440.0
2018-10-17,indomie rasa kari ayam,2440.0
2018-10-18,indomie rasa kari ayam,2440.0
2018-10-19,indomie rasa kari ayam,2440.0
2018-10-22,indomie rasa kari ayam,2440.0
2018-10-23,indomie rasa kari ayam,2440.0
2018-10-24,indomie rasa kari ayam,2440.0
2018-10-25,indomie rasa kari ayam,2440.0
2018-10-26,indomie rasa kari ayam,2440.0
2018-10-30,indomie rasa kari ayam,2440.0
2018-03-12,indomie rasa kari ayam,2320.0
2018-07-23,indomie rasa kari ayam,2460.0
2018-12-04,indomie rasa kari ayam,2460.0
2018-06-08,indomie rasa kari ayam,2460.0
2018-06-21,indomie rasa kari ayam,2460.0
2018-06-22,indomie rasa kari ayam,2460.0
2018-06-25,indomie rasa kari ayam,2460.0
2018-06-26,indomie rasa kari ayam,2460.0
2018-06-28,indomie rasa kari ayam,2460.0
2018-06-29,indomie rasa kari ayam,2460.0
2018-09-03,indomie rasa kari ayam,2440.0
2018-09-04,indomie rasa kari ayam,2440.0
2018-09-05,indomie rasa kari ayam,2440.0
2018-09-06,indomie rasa kari ayam,2440.0
2018-09-07,indomie rasa kari ayam,2440.0
2018-09-10,indomie rasa kari ayam,2440.0
2018-09-12,indomie rasa kari ayam,2440.0
2018-09-13,indomie rasa kari ayam,2440.0
2018-09-14,indomie rasa kari ayam,2440.0
2018-09-17,indomie rasa kari ayam,2440.0
2018-09-18,indomie rasa kari ayam,2440.0
2018-09-19,indomie rasa kari ayam,2440.0
2018-06-07,indomie rasa kari ayam,2460.0
2018-03-29,indomie rasa kari ayam,2380.0
2018-06-06,indomie rasa kari ayam,2460.0
2018-06-04,indomie rasa kari ayam,2460.0
2018-04-26,indomie rasa kari ayam,2380.0
2018-04-25,indomie rasa kari ayam,2400.0
2018-04-24,indomie rasa kari ayam,2400.0
2018-04-23,indomie rasa kari ayam,2420.0
2018-04-20,indomie rasa kari ayam,2420.0
2018-04-19,indomie rasa kari ayam,2420.0
2018-04-18,indomie rasa kari ayam,2420.0
2018-04-17,indomie rasa kari ayam,2420.0
2018-04-16,indomie rasa kari ayam,2400.0
2018-12-03,indomie rasa kari ayam,2460.0
2018-04-12,indomie rasa kari ayam,2420.0
2018-04-11,indomie rasa kari ayam,2420.0
2018-04-10,indomie rasa kari ayam,2400.0
2018-04-09,indomie rasa kari ayam,2400.0
2018-04-06,indomie rasa kari ayam,2400.0
2018-04-05,indomie rasa kari ayam,2420.0
2018-04-04,indomie rasa kari ayam,2400.0
2018-04-03,indomie rasa kari ayam,2420.0
2018-04-02,indomie rasa kari ayam,2400.0
2018-06-05,indomie rasa kari ayam,2460.0
2018-03-28,indomie rasa kari ayam,2420.0
2018-03-27,indomie rasa kari ayam,2420.0
2018-03-26,indomie rasa kari ayam,2420.0
2018-11-29,indomie rasa kari ayam,2460.0
2018-11-30,indomie rasa kari ayam,2460.0
2018-09-26,indomie rasa kari ayam,2440.0
2018-09-27,indomie rasa kari ayam,2440.0
2018-03-22,indomie rasa kari ayam,2420.0
2018-09-28,indomie rasa kari ayam,2440.0
2018-03-21,indomie rasa kari ayam,2360.0
2018-03-20,indomie rasa kari ayam,2360.0
2018-03-19,indomie rasa kari ayam,2360.0
2018-03-16,indomie rasa kari ayam,2320.0
2018-03-15,indomie rasa kari ayam,2300.0
2018-03-14,indomie rasa kari ayam,2320.0
2018-03-01,indomie rasa kari ayam,2340.0
2018-03-02,indomie rasa kari ayam,2340.0
2018-03-05,indomie rasa kari ayam,2360.0
2018-03-06,indomie rasa kari ayam,2360.0
2018-03-07,indomie rasa kari ayam,2360.0
2018-03-08,indomie rasa kari ayam,2380.0
2018-03-09,indomie rasa kari ayam,2380.0
2018-11-28,indomie rasa kari ayam,2460.0
2018-11-27,indomie rasa kari ayam,2460.0
2018-11-26,indomie rasa kari ayam,2460.0
2018-11-23,indomie rasa kari ayam,2460.0
2018-03-23,indomie rasa kari ayam,2420.0
2018-09-20,indomie rasa kari ayam,2440.0
2018-09-21,indomie rasa kari ayam,2440.0
2018-09-24,indomie rasa kari ayam,2440.0
2018-09-25,indomie rasa kari ayam,2440.0
2018-11-01,indomie rasa kari ayam,2440.0
2018-11-02,indomie rasa kari ayam,2440.0
2018-11-05,indomie rasa kari ayam,2440.0
2018-11-06,indomie rasa kari ayam,2440.0
2018-04-27,indomie rasa kari ayam,2460.0
2018-11-07,indomie rasa kari ayam,2440.0
2018-11-09,indomie rasa kari ayam,2440.0
2018-11-12,indomie rasa kari ayam,2440.0
2018-11-13,indomie rasa kari ayam,2440.0
2018-11-14,indomie rasa kari ayam,2440.0
2018-11-15,indomie rasa kari ayam,2460.0
2018-11-16,indomie rasa kari ayam,2460.0
2018-11-19,indomie rasa kari ayam,2460.0
2018-11-21,indomie rasa kari ayam,2460.0
2018-11-22,indomie rasa kari ayam,2460.0
2018-11-08,indomie rasa kari ayam,2440.0
2018-04-30,indomie rasa kari ayam,2460.0
2018-04-13,indomie rasa kari ayam,2410.0
2018-05-23,indomie rasa kari ayam,2640.0
2018-07-25,indomie rasa kari ayam,2460.0
2018-07-24,indomie rasa kari ayam,2460.0
2018-02-08,indomie rasa kari ayam,2380.0
2018-02-09,indomie rasa kari ayam,2380.0
2018-02-12,indomie rasa kari ayam,2400.0
2018-02-13,indomie rasa kari ayam,2400.0
2018-02-14,indomie rasa kari ayam,2400.0
2018-02-15,indomie rasa kari ayam,2380.0
2018-02-19,indomie rasa kari ayam,2380.0
2018-02-20,indomie rasa kari ayam,2380.0
2018-05-31,indomie rasa kari ayam,2460.0
2018-05-30,indomie rasa kari ayam,2420.0
2018-05-28,indomie rasa kari ayam,2420.0
2018-05-25,indomie rasa kari ayam,2420.0
2018-05-24,indomie rasa kari ayam,2420.0
2018-12-12,indomie rasa kari ayam,2440.0
2018-05-22,indomie rasa kari ayam,2440.0
2018-07-20,indomie rasa kari ayam,2460.0
2018-07-19,indomie rasa kari ayam,2460.0
2018-07-26,indomie rasa kari ayam,2440.0
2018-07-27,indomie rasa kari ayam,2440.0
2018-07-30,indomie rasa kari ayam,2440.0
2018-07-31,indomie rasa kari ayam,2440.0
2018-12-13,indomie rasa kari ayam,2440.0
2018-12-14,indomie rasa kari ayam,2440.0
2018-12-17,indomie rasa kari ayam,2460.0
2018-12-18,indomie rasa kari ayam,2460.0
2018-12-10,indomie rasa kari ayam,2440.0
2018-12-07,indomie rasa kari ayam,2440.0
2018-12-06,indomie rasa kari ayam,2440.0
2018-12-05,indomie rasa kari ayam,2440.0
2018-02-01,indomie rasa kari ayam,2380.0
2018-07-18,indomie rasa kari ayam,2400.0
2018-02-02,indomie rasa kari ayam,2380.0
2018-02-06,indomie rasa kari ayam,2400.0
2018-12-19,indomie rasa kari ayam,2460.0
2018-12-20,indomie rasa kari ayam,2460.0
2018-12-21,indomie rasa kari ayam,2460.0
2018-12-26,indomie rasa kari ayam,2460.0
2018-12-27,indomie rasa kari ayam,2460.0
2018-12-28,indomie rasa kari ayam,2460.0
2018-12-31,indomie rasa kari ayam,2460.0
2018-02-07,indomie rasa kari ayam,2380.0
2018-02-05,indomie rasa kari ayam,2400.0
2018-07-17,indomie rasa kari ayam,2460.0
2018-12-11,indomie rasa kari ayam,2440.0
2018-07-13,indomie rasa kari ayam,2460.0
2018-02-22,indomie rasa kari ayam,2360.0
2018-02-21,indomie rasa kari ayam,2360.0
2018-05-02,indomie rasa kari ayam,2460.0
2018-05-03,indomie rasa kari ayam,2460.0
2018-05-04,indomie rasa kari ayam,2460.0
2018-02-27,indomie rasa kari ayam,2360.0
2018-07-16,indomie rasa kari ayam,2460.0
2018-02-28,indomie rasa kari ayam,2340.0
2018-05-07,indomie rasa kari ayam,2560.0
2018-05-08,indomie rasa kari ayam,2460.0
2018-05-09,indomie rasa kari ayam,2460.0
2018-05-11,indomie rasa kari ayam,2560.0
2018-02-23,indomie rasa kari ayam,2280.0
2018-05-15,indomie rasa kari ayam,2420.0
2018-05-14,indomie rasa kari ayam,2420.0
2018-07-09,indomie rasa kari ayam,2460.0
2018-07-12,indomie rasa kari ayam,2460.0
2018-07-11,indomie rasa kari ayam,2460.0
2018-07-10,indomie rasa kari ayam,2460.0
2018-05-21,indomie rasa kari ayam,2440.0
2018-05-18,indomie rasa kari ayam,2420.0
2018-05-17,indomie rasa kari ayam,2420.0
2018-07-06,indomie rasa kari ayam,2460.0
2018-02-26,indomie rasa kari ayam,2360.0
2018-07-04,indomie rasa kari ayam,2460.0
2018-05-16,indomie rasa kari ayam,2420.0
2018-07-02,indomie rasa kari ayam,2460.0
2018-07-03,indomie rasa kari ayam,2460.0
2018-07-05,indomie rasa kari ayam,2460.0
2018-08-23,jagung pipilan kecil,16000.0
2018-08-21,jagung pipilan kecil,16000.0
2018-08-22,jagung pipilan kecil,16000.0
2018-08-15,jagung pipilan kecil,15433.0
2018-10-01,jagung pipilan kecil,15900.0
2018-10-03,jagung pipilan kecil,15900.0
2018-10-04,jagung pipilan kecil,15900.0
2018-10-05,jagung pipilan kecil,15900.0
2018-08-16,jagung pipilan kecil,15433.0
2018-10-08,jagung pipilan kecil,15900.0
2018-10-02,jagung pipilan kecil,15900.0
2018-08-20,jagung pipilan kecil,15333.0
2018-02-09,jagung pipilan kecil,15767.000000000002
2018-02-02,jagung pipilan kecil,16100.000000000002
2018-02-05,jagung pipilan kecil,15900.0
2018-02-06,jagung pipilan kecil,15767.000000000002
2018-02-07,jagung pipilan kecil,15900.0
2018-02-08,jagung pipilan kecil,15900.0
2018-02-12,jagung pipilan kecil,15767.000000000002
2018-02-13,jagung pipilan kecil,15900.0
2018-02-14,jagung pipilan kecil,15900.0
2018-08-31,jagung pipilan kecil,15900.0
2018-08-30,jagung pipilan kecil,15900.0
2018-08-29,jagung pipilan kecil,15900.0
2018-08-28,jagung pipilan kecil,15900.0
2018-08-27,jagung pipilan kecil,15900.0
2018-02-01,jagung pipilan kecil,16100.000000000002
2018-04-02,jagung pipilan kecil,15567.0
2018-10-17,jagung pipilan kecil,15900.0
2018-10-30,jagung pipilan kecil,14167.0
2018-04-27,jagung pipilan kecil,15100.0
2018-04-30,jagung pipilan kecil,15100.0
2018-02-28,jagung pipilan kecil,15900.0
2018-02-27,jagung pipilan kecil,15900.0
2018-02-26,jagung pipilan kecil,15900.0
2018-02-23,jagung pipilan kecil,15767.000000000002
2018-04-26,jagung pipilan kecil,15100.0
2018-02-22,jagung pipilan kecil,15900.0
2018-02-20,jagung pipilan kecil,15900.0
2018-02-19,jagung pipilan kecil,15900.0
2018-02-15,jagung pipilan kecil,15900.0
2018-01-03,jagung pipilan kecil,16833.0
2018-01-04,jagung pipilan kecil,16833.0
2018-01-05,jagung pipilan kecil,15167.0
2018-02-21,jagung pipilan kecil,15900.0
2018-10-11,jagung pipilan kecil,15900.0
2018-04-25,jagung pipilan kecil,14900.0
2018-04-23,jagung pipilan kecil,14767.0
2018-04-03,jagung pipilan kecil,15567.0
2018-04-04,jagung pipilan kecil,15567.0
2018-04-05,jagung pipilan kecil,15567.0
2018-04-06,jagung pipilan kecil,15433.0
2018-04-09,jagung pipilan kecil,15433.0
2018-04-10,jagung pipilan kecil,15433.0
2018-04-24,jagung pipilan kecil,14900.0
2018-04-11,jagung pipilan kecil,15000.0
2018-04-13,jagung pipilan kecil,15000.0
2018-04-16,jagung pipilan kecil,15433.0
2018-04-17,jagung pipilan kecil,15000.0
2018-04-18,jagung pipilan kecil,15000.0
2018-04-19,jagung pipilan kecil,14500.0
2018-04-20,jagung pipilan kecil,14500.0
2018-04-12,jagung pipilan kecil,15000.0
2018-10-31,jagung pipilan kecil,14167.0
2018-10-10,jagung pipilan kecil,15900.0
2018-09-03,jagung pipilan kecil,15900.0
2018-08-14,jagung pipilan kecil,15433.0
2018-01-08,jagung pipilan kecil,15167.0
2018-10-12,jagung pipilan kecil,15900.0
2018-10-15,jagung pipilan kecil,15900.0
2018-10-16,jagung pipilan kecil,15900.0
2018-01-02,jagung pipilan kecil,16833.0
2018-09-28,jagung pipilan kecil,15900.0
2018-10-18,jagung pipilan kecil,15900.0
2018-10-22,jagung pipilan kecil,15900.0
2018-10-23,jagung pipilan kecil,15900.0
2018-10-24,jagung pipilan kecil,15900.0
2018-10-25,jagung pipilan kecil,15900.0
2018-10-26,jagung pipilan kecil,15900.0
2018-10-29,jagung pipilan kecil,15900.0
2018-10-19,jagung pipilan kecil,15900.0
2018-10-09,jagung pipilan kecil,15900.0
2018-09-27,jagung pipilan kecil,15900.0
2018-09-25,jagung pipilan kecil,15900.0
2018-09-04,jagung pipilan kecil,15900.0
2018-09-05,jagung pipilan kecil,15900.0
2018-09-06,jagung pipilan kecil,15900.0
2018-09-07,jagung pipilan kecil,15900.0
2018-09-10,jagung pipilan kecil,15900.0
2018-09-12,jagung pipilan kecil,15900.0
2018-09-26,jagung pipilan kecil,15900.0
2018-09-13,jagung pipilan kecil,15900.0
2018-09-17,jagung pipilan kecil,15900.0
2018-09-18,jagung pipilan kecil,15900.0
2018-09-19,jagung pipilan kecil,15900.0
2018-09-20,jagung pipilan kecil,15900.0
2018-09-21,jagung pipilan kecil,15900.0
2018-09-24,jagung pipilan kecil,15900.0
2018-09-14,jagung pipilan kecil,15900.0
2018-08-13,jagung pipilan kecil,15433.0
2018-12-05,jagung pipilan kecil,15400.0
2018-08-09,jagung pipilan kecil,15433.0
2018-05-14,jagung pipilan kecil,15100.0
2018-05-15,jagung pipilan kecil,15100.0
2018-05-16,jagung pipilan kecil,15100.0
2018-05-17,jagung pipilan kecil,15100.0
2018-05-18,jagung pipilan kecil,14900.0
2018-05-21,jagung pipilan kecil,14567.0
2018-05-22,jagung pipilan kecil,14567.0
2018-05-23,jagung pipilan kecil,14567.0
2018-05-24,jagung pipilan kecil,14900.0
2018-05-25,jagung pipilan kecil,14900.0
2018-05-28,jagung pipilan kecil,14900.0
2018-05-30,jagung pipilan kecil,14900.0
